time_s,ax,ay,az,gx,gy,gz,mx,my,mz
17.613990,1.365477,0.544303,9.815221,-0.183105,0.122070,-0.244141,18.412944,19.037702,-71.933763
17.630634,1.338259,0.494615,9.788026,-0.183105,0.061035,0.183105,20.982561,20.190672,-73.082170
17.647759,1.340527,0.526235,9.758564,-0.122070,-0.061035,-0.244141,20.048154,18.807109,-71.244718
17.664425,1.385892,0.519459,9.751766,-0.122070,-0.183105,-0.122070,18.646545,17.884733,-72.622807
17.680997,1.315576,0.517201,9.842416,0.000000,-0.061035,-0.061035,20.048154,19.729484,-72.622807
17.697858,1.349600,0.474289,9.801624,-0.061035,-0.061035,-0.122070,19.580951,19.729484,-71.244718
17.714215,1.326917,0.544303,9.763097,-0.122070,0.061035,-0.122070,18.412944,19.037702,-72.393126
17.731044,1.354136,0.539786,9.801624,-0.305176,0.000000,0.122070,20.515357,19.729484,-69.866629
17.747883,1.367746,0.519459,9.788026,-0.061035,-0.183105,-0.061035,21.216162,18.576515,-72.393126
17.764581,1.365477,0.490098,9.817487,-0.183105,-0.122070,0.000000,22.150568,18.576515,-71.474400
17.781805,1.349600,0.530752,9.819754,-0.122070,-0.061035,-0.061035,22.851373,19.268296,-71.244718
17.798930,1.342795,0.544303,9.778961,0.000000,-0.061035,-0.122070,22.851373,15.578794,-71.704081
17.815955,1.347332,0.553337,9.797091,-0.183105,0.000000,-0.183105,21.683365,17.654139,-71.933763
17.832902,1.381355,0.530752,9.851482,-0.122070,-0.244141,-0.061035,21.449764,17.884733,-71.244718
17.849964,1.379087,0.557854,9.765363,-0.183105,0.000000,0.244141,17.244936,15.578794,-73.541533
17.866997,1.333722,0.503649,9.808422,-0.061035,0.000000,-0.183105,21.683365,17.654139,-70.555674
17.883647,1.342795,0.539786,9.815221,0.000000,0.061035,0.000000,21.916967,18.807109,-69.866629
17.899808,1.370014,0.548820,9.790292,-0.183105,-0.061035,0.122070,20.515357,17.884733,-72.622807
17.916313,1.315576,0.503649,9.806156,-0.122070,-0.061035,-0.061035,20.748959,21.804829,-71.933763
17.933387,1.333722,0.514942,9.794825,-0.183105,0.000000,0.000000,20.748959,18.115327,-73.771215
17.950451,1.372282,0.530752,9.720038,-0.183105,-0.122070,-0.061035,20.748959,16.731763,-73.311852
17.967368,1.379087,0.508166,9.754032,-0.061035,-0.061035,-0.305176,20.748959,18.576515,-73.311852
17.984307,1.331454,0.492357,9.819754,-0.061035,-0.122070,-0.122070,17.945741,19.037702,-72.393126
18.000855,1.331454,0.508166,9.808422,-0.244141,-0.122070,-0.427246,21.683365,17.192951,-70.555674
18.016779,1.333722,0.537527,9.794825,-0.122070,-0.061035,-0.183105,20.048154,18.807109,-73.541533
18.033871,1.358673,0.535269,9.729103,-0.061035,0.061035,-0.061035,20.748959,18.115327,-73.311852
18.050679,1.370014,0.546561,9.776695,-0.183105,0.000000,0.183105,19.113748,19.268296,-71.704081
18.067802,1.356404,0.537527,9.819754,-0.183105,0.122070,0.061035,18.179342,19.268296,-72.163444
18.084406,1.356404,0.499132,9.774428,-0.061035,-0.122070,-0.244141,20.048154,18.345921,-70.785355
18.100901,1.347332,0.503649,9.776695,-0.183105,0.061035,0.000000,19.814553,15.809388,-73.771215
18.116909,1.329186,0.487840,9.781227,-0.061035,-0.061035,0.000000,18.880147,16.731763,-73.771215
18.133885,1.326917,0.490098,9.749499,-0.244141,0.000000,-0.122070,20.515357,18.345921,-70.785355
18.150432,1.347332,0.526235,9.751766,-0.244141,-0.061035,-0.061035,21.916967,19.729484,-72.163444
18.167387,1.345063,0.562371,9.774428,-0.122070,-0.061035,-0.061035,20.748959,18.115327,-71.474400
18.184366,1.345063,0.535269,9.744967,-0.061035,-0.122070,0.000000,20.748959,16.731763,-70.555674
18.200931,1.360941,0.494615,9.747233,-0.122070,0.061035,0.061035,20.515357,17.423545,-73.541533
18.216998,1.358673,0.517201,9.860547,-0.122070,0.000000,-0.122070,19.113748,17.423545,-71.704081
18.233595,1.374550,0.539786,9.790292,-0.061035,0.000000,0.061035,20.515357,16.501170,-74.000896
18.249992,1.390428,0.546561,9.781227,-0.061035,0.000000,0.061035,21.216162,16.731763,-70.555674
18.266538,1.338259,0.526235,9.815221,0.000000,0.000000,0.122070,20.748959,18.115327,-71.933763
18.283491,1.322381,0.537527,9.792559,0.000000,-0.122070,-0.122070,20.982561,19.268296,-70.785355
18.300421,1.399501,0.510425,9.842416,-0.183105,0.061035,0.000000,20.748959,17.192951,-71.015037
18.316958,1.356404,0.530752,9.883209,-0.122070,0.061035,-0.122070,19.580951,17.884733,-70.325992
18.333538,1.340527,0.521718,9.840150,-0.122070,-0.061035,-0.122070,20.748959,19.498890,-71.933763
18.349957,1.338259,0.530752,9.799357,-0.122070,-0.122070,-0.061035,20.048154,15.578794,-72.622807
18.366530,1.322381,0.569146,9.799357,-0.183105,-0.061035,-0.061035,21.216162,20.421266,-71.474400
18.383505,1.333722,0.514942,9.803890,-0.183105,0.061035,0.122070,20.281756,18.115327,-73.311852
18.400455,1.317844,0.533010,9.690576,-0.183105,-0.061035,-0.244141,17.478538,19.498890,-69.177585
18.416984,1.331454,0.542044,9.797091,-0.061035,-0.061035,0.000000,21.216162,18.115327,-72.393126
18.433533,1.385892,0.521718,9.756298,-0.244141,0.122070,-0.183105,20.281756,18.576515,-69.636948
18.449964,1.313308,0.501391,9.774428,-0.061035,0.000000,0.000000,19.580951,18.345921,-71.244718
18.466504,1.356404,0.533010,9.871878,-0.061035,-0.183105,0.122070,21.216162,19.037702,-71.474400
18.483322,1.333722,0.512684,9.765363,0.061035,-0.244141,0.061035,18.880147,19.498890,-72.393126
18.500382,1.376819,0.530752,9.763097,-0.061035,-0.061035,0.000000,19.113748,17.884733,-71.704081
18.516948,1.342795,0.548820,9.808422,-0.244141,-0.061035,0.000000,19.814553,17.654139,-71.933763
18.533487,1.338259,0.562371,9.799357,-0.122070,-0.061035,-0.061035,18.880147,18.115327,-73.311852
18.549962,1.354136,0.539786,9.765363,-0.122070,0.000000,-0.122070,21.216162,17.192951,-71.474400
18.566512,1.349600,0.530752,9.763097,-0.061035,-0.061035,-0.061035,19.580951,19.268296,-68.947903
18.583492,1.356404,0.510425,9.817487,-0.244141,0.122070,0.061035,20.982561,17.423545,-70.325992
18.600431,1.345063,0.508166,9.806156,-0.183105,0.122070,-0.122070,20.748959,18.115327,-71.933763
18.616767,1.347332,0.517201,9.747233,-0.244141,0.000000,-0.122070,20.515357,15.578794,-72.622807
18.633683,1.331454,0.533010,9.744967,-0.183105,0.061035,-0.122070,18.880147,20.421266,-71.015037
18.650216,1.333722,0.501391,9.806156,-0.061035,0.122070,0.061035,19.580951,15.117606,-73.082170
